state_name,district_name,year,season,area_hectare,yield_t_ha,yield_tons_per_hectare,state,district,yield,prev_year_yield,yield_3yr_avg,yield_5yr_avg,ndvi_region,region,ndvi_mean,ndvi_max,ndvi_min,ndvi_std,variety,rainfall_mm,temperature_c,sunlight_hours,soil_nitrogen,soil_phosphorus,soil_potassium,crop_duration_days,irrigation_frequency
Madhya Pradesh,REWA,,Whole Year,39.0,3025.641026,,Madhya Pradesh,Rewa,3025.641026,3046.511628,3033.574694333334,2431.7730218,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,33.0,3030.30303,,Madhya Pradesh,Rewa,3030.30303,3025.641026,3034.151894666667,3031.3336278,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,42.0,2333.333333,,Madhya Pradesh,Rewa,2333.333333,3030.30303,2796.425796333333,2892.8720891999997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,48.0,2270.833333,,Madhya Pradesh,Rewa,2270.833333,2333.333333,2544.823232,2741.32447,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,25.0,3040.0,,Madhya Pradesh,Rewa,3040.0,2270.833333,2548.055555333333,2740.0221444,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,22.0,2772.727273,,Madhya Pradesh,Rewa,2772.727273,3040.0,2694.520202,2689.4393938000003,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,28.0,2785.714286,,Madhya Pradesh,Rewa,2785.714286,2772.727273,2866.1471863333336,2640.521645,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,28.0,1964.285714,,Madhya Pradesh,Rewa,1964.285714,2785.714286,2507.575757666667,2566.7121212,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,26.0,2807.692308,,Madhya Pradesh,Rewa,2807.692308,1964.285714,2519.2307693333332,2674.0839162,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,24.0,3250.0,,Madhya Pradesh,Rewa,3250.0,2807.692308,2673.9926739999996,2716.0839162,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,6.0,433.3333333,,Madhya Pradesh,Rewa,433.3333333,3250.0,2163.6752137666667,2248.2051282599996,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,28.0,4035.714286,,Madhya Pradesh,Rewa,4035.714286,433.3333333,2573.0158730999997,2498.20512826,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,74.0,1837.837838,,Madhya Pradesh,Rewa,1837.837838,4035.714286,2102.2951524333334,2472.91555306,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,51.0,3549.019608,,Madhya Pradesh,Rewa,3549.019608,1837.837838,3140.8572440000003,2621.1810130599997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,REWA,,Whole Year,74.0,1986.486486,,Madhya Pradesh,Rewa,1986.486486,3549.019608,2457.7813106666667,2368.47831026,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,219.0,20.1369863,,Madhya Pradesh,Sagar,20.1369863,,20.1369863,20.1369863,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,136.0,28.30882353,,Madhya Pradesh,Sagar,28.30882353,20.1369863,24.222904915,24.222904915,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,334.0,10.38922156,,Madhya Pradesh,Sagar,10.38922156,28.30882353,19.61167713,19.61167713,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,217.0,26.08294931,,Madhya Pradesh,Sagar,26.08294931,10.38922156,21.5936648,21.229495175,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,239.0,26.06694561,,Madhya Pradesh,Sagar,26.06694561,26.08294931,20.84637216,22.196985262000002,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,287.0,26.06271777,,Madhya Pradesh,Sagar,26.06271777,26.06694561,26.070870896666666,23.382131555999997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,220.0,26.09090909,,Madhya Pradesh,Sagar,26.09090909,26.06271777,26.073524156666668,22.938548668,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,413.0,26.41646489,,Madhya Pradesh,Sagar,26.41646489,26.09090909,26.19003058333333,26.143997333999998,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,418.0,23.92344498,,Madhya Pradesh,Sagar,23.92344498,26.41646489,25.476939653333336,25.712096468,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,337.0,23.91691395,,Madhya Pradesh,Sagar,23.91691395,23.92344498,24.752274606666663,25.282090136,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,297.0,23.90572391,,Madhya Pradesh,Sagar,23.90572391,23.91691395,23.915360946666667,24.850691364,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,276.0,23.91304348,,Madhya Pradesh,Sagar,23.91304348,23.90572391,23.91189378,24.415118242,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,332.0,26.08433735,,Madhya Pradesh,Sagar,26.08433735,23.91304348,24.634368246666668,24.348692733999997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,306.0,17.64705882,,Madhya Pradesh,Sagar,17.64705882,26.08433735,22.54814655,23.093415502,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,496.0,31.53225806,,Madhya Pradesh,Sagar,31.53225806,17.64705882,25.087884743333333,24.616484323999998,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,203.0,31.5270936,,Madhya Pradesh,Sagar,31.5270936,31.53225806,26.902136826666666,26.140758262,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,217.0,2608.294931,,Madhya Pradesh,Sagar,2608.294931,31.5270936,890.4514275533334,543.0171357659999,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,239.0,2606.694561,,Madhya Pradesh,Sagar,2606.694561,2608.294931,1748.8388618666668,1059.1391804959999,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,287.0,2606.271777,,Madhya Pradesh,Sagar,2606.271777,2606.694561,2607.087089666667,1576.8641241319997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,220.0,2609.090909,,Madhya Pradesh,Sagar,2609.090909,2606.271777,2607.3524156666667,2092.3758543199997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,413.0,2641.646489,,Madhya Pradesh,Sagar,2641.646489,2609.090909,2619.0030583333337,2614.3997334,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,418.0,2392.344498,,Madhya Pradesh,Sagar,2392.344498,2641.646489,2547.6939653333334,2571.2096468,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,337.0,2391.691395,,Madhya Pradesh,Sagar,2391.691395,2392.344498,2475.2274606666665,2528.2090135999997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,297.0,2390.572391,,Madhya Pradesh,Sagar,2390.572391,2391.691395,2391.5360946666665,2485.0691364,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,276.0,2391.304348,,Madhya Pradesh,Sagar,2391.304348,2390.572391,2391.189378,2441.5118242000003,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,332.0,2608.433735,,Madhya Pradesh,Sagar,2608.433735,2391.304348,2463.436824666667,2434.8692734,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,306.0,1764.705882,,Madhya Pradesh,Sagar,1764.705882,2608.433735,2254.814655,2309.3415502,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,496.0,3153.225806,,Madhya Pradesh,Sagar,3153.225806,1764.705882,2508.7884743333334,2461.6484324000003,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,203.0,3152.70936,,Madhya Pradesh,Sagar,3152.70936,3153.225806,2690.213682666667,2614.0758262000004,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,1000.0,4000.0,,Madhya Pradesh,Sagar,4000.0,3152.70936,3435.311722,2935.8149566,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,300.0,4666.666667,,Madhya Pradesh,Sagar,4666.666667,4000.0,3939.7920090000002,3347.4615430000003,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,490.0,479.5918367,,Madhya Pradesh,Sagar,479.5918367,4666.666667,3048.752834566667,3090.43873394,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,107.0,360.7476636,,Madhya Pradesh,Sagar,360.7476636,479.5918367,1835.6687224333334,2531.94310546,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,136.0,4294.117647,,Madhya Pradesh,Sagar,4294.117647,360.7476636,1711.4857157666665,2760.2247628600003,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,219.0,2013.69863,,Madhya Pradesh,Sagar,2013.69863,4294.117647,2222.8546468666664,2362.9644888600005,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,136.0,2830.882353,,Madhya Pradesh,Sagar,2830.882353,2013.69863,3046.2328766666665,1995.8076260599998,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SAGAR,,Whole Year,334.0,1038.922156,,Madhya Pradesh,Sagar,1038.922156,2830.882353,1961.167713,2107.67368992,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,187.0,13.79679144,,Madhya Pradesh,Satna,13.79679144,,13.79679144,13.79679144,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,98.0,28.97959184,,Madhya Pradesh,Satna,28.97959184,13.79679144,21.388191640000002,21.388191640000002,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,221.0,11.53846154,,Madhya Pradesh,Satna,11.53846154,28.97959184,18.104948273333335,18.104948273333335,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,120.0,26.0,,Madhya Pradesh,Satna,26.0,11.53846154,22.17268446,20.078711205,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,111.0,22.7027027,,Madhya Pradesh,Satna,22.7027027,26.0,20.080388080000002,20.603509503999998,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,78.0,26.53846154,,Madhya Pradesh,Satna,26.53846154,22.7027027,25.080388080000002,23.151843524000004,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,123.0,27.39837398,,Madhya Pradesh,Satna,27.39837398,26.53846154,25.54651274,22.835599952,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,64.0,26.5625,,Madhya Pradesh,Satna,26.5625,27.39837398,26.83311184,25.840407644,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,170.0,23.58823529,,Madhya Pradesh,Satna,23.58823529,26.5625,25.849703090000002,25.358054701999997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,70.0,24.14285714,,Madhya Pradesh,Satna,24.14285714,23.58823529,24.764530809999997,25.646085589999995,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,160.0,26.9375,,Madhya Pradesh,Satna,26.9375,24.14285714,24.889530809999997,25.725893282000005,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,141.0,24.11347518,,Madhya Pradesh,Satna,24.11347518,26.9375,25.06461077333333,25.068913522,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,142.0,25.98591549,,Madhya Pradesh,Satna,25.98591549,24.11347518,25.678963556666663,24.953596620000003,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,119.0,16.97478992,,Madhya Pradesh,Satna,16.97478992,25.98591549,22.358060196666667,23.630907546,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,124.0,34.43548387,,Madhya Pradesh,Satna,34.43548387,16.97478992,25.79872976,25.689432892000003,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,97.0,27.21649485,,Madhya Pradesh,Satna,27.21649485,34.43548387,26.20892288,25.745231861999997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,120.0,2600.0,,Madhya Pradesh,Satna,2600.0,27.21649485,887.21732624,540.922536826,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,111.0,2270.27027,,Madhya Pradesh,Satna,2270.27027,2600.0,1632.4955882833335,989.7794077279999,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,78.0,2653.846154,,Madhya Pradesh,Satna,2653.846154,2270.27027,2508.038808,1517.1536805439998,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,123.0,2739.837398,,Madhya Pradesh,Satna,2739.837398,2653.846154,2554.651274,2058.2340633699996,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,64.0,2656.25,,Madhya Pradesh,Satna,2656.25,2739.837398,2683.311184,2584.0407643999997,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,170.0,2358.823529,,Madhya Pradesh,Satna,2358.823529,2656.25,2584.970309,2535.8054702,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,70.0,2414.285714,,Madhya Pradesh,Satna,2414.285714,2358.823529,2476.453081,2564.608559,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,160.0,2693.75,,Madhya Pradesh,Satna,2693.75,2414.285714,2488.953081,2572.5893282,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,141.0,2411.347518,,Madhya Pradesh,Satna,2411.347518,2693.75,2506.4610773333334,2506.8913522,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,142.0,2598.591549,,Madhya Pradesh,Satna,2598.591549,2411.347518,2567.8963556666668,2495.3596620000003,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,119.0,1697.478992,,Madhya Pradesh,Satna,1697.478992,2598.591549,2235.806019666667,2363.0907546,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,124.0,3443.548387,,Madhya Pradesh,Satna,3443.548387,1697.478992,2579.872976,2568.9432892,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,97.0,2721.649485,,Madhya Pradesh,Satna,2721.649485,3443.548387,2620.892288,2574.5231862,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,5000.0,1400.0,,Madhya Pradesh,Satna,1400.0,2721.649485,2521.7326239999998,2372.2536826,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,233.0,272.1030043,,Madhya Pradesh,Satna,272.1030043,1400.0,1464.5841631,1906.95597366,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,190.0,3110.526316,,Madhya Pradesh,Satna,3110.526316,272.1030043,1594.2097734333336,2189.5654384599998,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,187.0,1379.679144,,Madhya Pradesh,Satna,1379.679144,3110.526316,1587.4361547666667,1776.79158986,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,98.0,2897.959184,,Madhya Pradesh,Satna,2897.959184,1379.679144,2462.721548,1812.0535296599999,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SATNA,,Whole Year,221.0,1153.846154,,Madhya Pradesh,Satna,1153.846154,2897.959184,1810.494827333333,1762.8227604600002,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,4805.0,19.0905307,,Madhya Pradesh,Sehore,19.0905307,,19.0905307,19.0905307,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,1841.0,46.98533406,,Madhya Pradesh,Sehore,46.98533406,19.0905307,33.03793238,33.03793238,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,4701.0,14.30121251,,Madhya Pradesh,Sehore,14.30121251,46.98533406,26.79235909,26.79235909,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,1136.0,43.37147887,,Madhya Pradesh,Sehore,43.37147887,14.30121251,34.886008479999994,30.937139035,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,2076.0,54.21965318,,Madhya Pradesh,Sehore,54.21965318,43.37147887,37.297448186666664,35.593641864,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,1797.0,54.21814135,,Madhya Pradesh,Sehore,54.21814135,54.21965318,50.60309113333333,42.619163994000004,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,1564.0,54.21994885,,Madhya Pradesh,Sehore,54.21994885,54.21814135,54.21924779333333,44.066086952,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,1481.0,54.21336935,,Madhya Pradesh,Sehore,54.21336935,54.21994885,54.21715318333333,52.04851832000001,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,787.0,54.21855146,,Madhya Pradesh,Sehore,54.21855146,54.21336935,54.21728988666667,54.217932838,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,1414.0,43.37340877,,Madhya Pradesh,Sehore,43.37340877,54.21855146,50.60177652666667,52.048683956000005,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,1786.0,43.3762598,,Madhya Pradesh,Sehore,43.3762598,43.37340877,46.98940667666667,49.880307646,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
Madhya Pradesh,SEHORE,,Whole Year,459.0,57.84313725,,Madhya Pradesh,Sehore,57.84313725,43.3762598,48.19760194,50.604945326,,,,,,,Co 86032,1400.0,31.39,8.186666666666666,170.63333333333333,62.733333333333334,79.03333333333333,372.53333333333336,3.2
